reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0b683a25-6d37-4c50-9b0a-db2920ec659d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kembali kan fitur chat,1,0,,2026-03-23 04:22:32,,,
e412bcd2-5969-407b-a88b-b2571e12eaa1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,parah bener ni game suka keluar saat login game PC tidak cocok di hp kalo di PC optimalkan,1,1,2.711.876,2026-03-23 04:20:26,,,2.711.876
1f9ec4a2-d143-412b-8c74-fc584578d5b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya seru dan semoga ga kena block di Indonesia 🥺,5,0,2.702.632,2026-03-23 04:18:46,,,2.702.632
f3c657ee-1e78-452d-9475-f2682b831083,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gamenya seruh sekali,saya suka banyak map map yang seruhhh!!!!!!",5,0,2.713.911,2026-03-23 04:18:07,,,2.713.911
e5cfbab0-501a-467d-a719-b2d1f3c11ed2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Games najis...ram besar pun tetap banyak map ngelek cepat panas...terutama penguna androin aku saran kan jangan coba main apa lagi dengan dengan map gunung,1,0,,2026-03-23 04:13:38,,,
c300ce1b-e652-49ec-8074-6b9d67787d19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"geme nya baguss, seruu, cuman yg bikin bete nya banyak yg di gembok chat nyaa",5,0,2.711.876,2026-03-23 04:07:38,,,2.711.876
329844ee-ee06-4d91-84cd-626e1dec569f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat seru, banyak pilihann",5,0,2.711.876,2026-03-23 04:06:23,,,2.711.876
414abe6c-a921-43ae-9215-758fdcaa54c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus lah tp sedikit ngelek dah kalau ngecrash waduh hpku nanti panas lah pak David tolong dong grafiknya jangan gambar grafiknya 8k dong pls,4,0,,2026-03-23 03:58:59,,,
3ec8c9a7-4874-4f8b-94e7-af2ea68c9e40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya seru tapi aku ingin mau robux gratis,5,0,2.711.876,2026-03-23 03:56:03,,,2.711.876
2f7385ea-0542-48bb-af93-108e3671e3f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus!,5,0,2.711.876,2026-03-23 03:55:54,,,2.711.876
59e98b14-eed6-436d-817f-05fbe74f085b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"iklannya spam mulu, buka apk lain muncul iklan roblox bukan sekali dua kali tapi setiap iklan ya iklannya roblox. muak.",1,0,2.568.524,2026-03-23 03:38:08,,,2.568.524
f6c12b7f-b8df-4d84-816c-2e742d6ab69a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game,5,0,2.710.707,2026-03-23 03:33:15,,,2.710.707
dc21c44d-d973-4568-84df-2b1ac6b628d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,roblox sudah sangat baik. tapi mohon saya harap fitur chat di roblox bisa di kembalikan lagi...,4,0,2.713.911,2026-03-23 03:26:24,,,2.713.911
51b6d5c1-1158-4935-8f20-cc895824c022,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus tapi gak ada komentar di roblox,4,0,2.711.876,2026-03-23 03:18:06,,,2.711.876
5f3dc0a0-0aa1-421d-a19a-2991f0df8413,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di game fish it ngebug, tidak bisa digunakan mau nyelam gk bisa. radar gk bisa. hamzat gk bisa. 😑",5,1,2.713.911,2026-03-23 03:13:30,,,2.713.911
f62739af-c88d-4f20-bc7e-91e8709d8f36,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon maaf aku tidak sedang merendahkan mereka dan aku merasa tersanjung Karena dia bilang kls kamu berapa dan aku hanya membahas tentang akun saya yang hilang , jadi memang benaran 3 hari tidak boleh chat nya ya 🙏🔐🤧😭😭 aku berjanji tidak berbicara seperti sebelumnya 🤧😭😭 , nanti aku janji aku top up in 120rb untuk beli 400 r dan 80 r , soalnya masih tutup semua dan aku mau ganti karakter dari kepala sampai ke badan dan aku janji tolong lihat profil saya ya 😭 , benaran 3 hari ya 😭😭😭😭",5,0,2.711.876,2026-03-23 03:10:26,,,2.711.876
47ac4cb5-53e8-40b9-bba9-eaa586bf35d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like this game.but how i comunicate with someone -_- change back chat in game -_-,2,0,,2026-03-23 03:01:09,,,
a0453669-d0a2-432f-8d94-252a294b4480,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akun aa ku ilang,1,0,2.711.876,2026-03-23 02:57:16,,,2.711.876
6e6d91bf-1b18-4d95-b309-924298164eb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please add indonesian number in place to change password,1,0,,2026-03-23 02:56:11,,,
996999ba-eea5-4f2c-ad4c-b39a10be778a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini bagus banget,5,0,2.711.876,2026-03-23 02:48:22,,,2.711.876
1659de4c-4290-4c04-bb83-05c7add143b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hapus aja game kotak kotak ini , gak guna ini game",1,0,,2026-03-23 02:46:13,,,
61077bda-e627-45ef-89fd-198bb4c8a317,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering ngebug keluar² sendiri,3,0,2.713.911,2026-03-23 02:39:21,,,2.713.911
b2e85369-0623-4488-a686-c118f0e4104d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Roblox kenapa Roblox ku saat mau top up malah disuruh verifikasi dan aku udah ngasih email ku tapi masih saja gak bisa top up biasanya bisa kalo tanpa verifikasi tersebut dan mohon tolong diperbaiki lagi,2,0,2.711.876,2026-03-23 02:13:40,,,2.711.876
e2cd687a-568d-44a8-992a-642042ccbc39,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru kita di situ bisa Mabar bisa main tower dll dan juga banyak sekali permainan yg seru di situ aku seneng sekali makany kalian download Roblox,5,0,2.711.876,2026-03-23 02:13:31,,,2.711.876
498f6fdf-19f3-4304-84b8-5d46f3f2acb2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus dan keren,4,0,2.711.876,2026-03-23 01:50:52,,,2.711.876
89395711-cfd7-46ab-b866-ee1f81701a27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.711.876,2026-03-23 01:48:59,,,2.711.876
f4ae8749-ff7a-4d1d-9629-6a3e6dbc2d92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,geme ini bagus,5,0,,2026-03-23 01:48:38,,,
5a9cd534-aff2-4769-9406-fc0735d42ca5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game roblox sangat banyak situs game yg saya suka seperti bakso malang,5,0,,2026-03-23 01:46:23,,,
a23721af-1925-4f10-8642-1e586c76493e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GUA MAIN BEBERAPA GAME PASTI KENA CRASH/ TIBA-TIBA SUKA KELUAR SENDIRI, LAGI ASIK ASIK NYA MAIN MALAH KELUAR GILA NI GAME SEBELUM UPDATE DI 2026 ASIK ANJIR KEK NORMAL GITU LHO LAH INI MALAH TIBA-TIBA KELUAR SENDIRI WI-FI GUA TUH YE AMANNNNN BATERAI? AMANN HP? AMANNN GA ADA HP GW BUTUT/KENTANG LHA INI MALAH SUKA² KELUAR SENDIRI GAJE BNGT NIH GAME, PLS ROBLOX JANGAN GINI LAHH FIXED UR BUG, TRASH GAME.",1,0,2.713.911,2026-03-23 01:42:28,,,2.713.911
4e43bdd4-986f-4bfe-816e-b6eeb710d48a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru upgrade langsung bug sayang bangat padahal gamenya bagus,1,0,2.713.911,2026-03-23 01:29:44,,,2.713.911
478194a2-8469-4454-a8e4-aea17e2207ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak dapat di download,1,0,,2026-03-23 01:26:22,,,
351c6f5e-bb35-44f8-b70e-bba3c7fd3f11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat seru sekali tolong chatnya bisa lagi dong,5,0,2.711.876,2026-03-23 01:16:23,,,2.711.876
6963ed38-1a0e-4bda-937b-f5194eda1413,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus tpi tanggal 28 bakal di blok,5,0,,2026-03-23 01:14:36,,,
dc489042-f95c-4dcc-ad7c-71f26fa090c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus eng seruu,4,0,2.711.876,2026-03-23 01:13:42,,,2.711.876
f7618df4-2d04-4d65-9fb3-e8ce14fb90cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Please really help me, Roblox or the owner, please make the game able to chat again or at least in RP games like Brohaven or other RP games, don't limit the chat because it makes...It's hard for us players to socialize, at least the only thing that's limited is rude chats, because without chat, how can we play? It's impossible for us to be close to friends who are tired.invite me to play the game, what's more, the most important thing in playing Roblox is getting to know each other, but without.",1,0,,2026-03-23 01:11:10,,,
4c451c91-1e6a-4189-8249-348a07575e85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab,5,0,2.711.876,2026-03-23 01:11:04,,,2.711.876
8f07d8a2-ad99-4c7d-ac15-bacf5d185716,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,father My child really likes playing this game and try giving my child robuzz.roblox🙏🏻,5,0,,2026-03-23 01:10:55,,,
07ed6da0-cd0f-48f0-bcef-96176dd45879,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu banget tapi ga suka bngt ama player yg judes...,5,0,2.711.876,2026-03-23 01:10:37,,,2.711.876
f56e9688-bfe1-41fe-a711-1a1f96dcb808,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget i like this,5,0,2.713.911,2026-03-23 00:59:54,,,2.713.911
209bf52c-4ccf-4454-813b-efbbb610a51f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SERU BGT JUJUR,5,0,2.711.876,2026-03-23 00:59:38,,,2.711.876
522a2fd6-dbe3-4c03-8178-cd0ddad6a000,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kembalikan fitur chat,1,0,,2026-03-23 00:58:08,,,
553fd55e-f525-4a39-ac7b-4764f3faceb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kurang bagus, masa aku main muncul gameplay pause mulu. padahal jaringan bagus. buat buka dan main game lain lancar banget. ganggu banget itu. padahal dulu main ini seru banget",3,0,2.711.876,2026-03-23 00:55:10,,,2.711.876
d3372f7e-04d0-4a69-958d-2cc922f11fdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"robux gw manaaaa, kalo ngga duit gw balikinnn, padahal gw beli robux resmi dari lu, udah 3 hari ga masuk masuk.",1,0,2.711.876,2026-03-23 00:50:27,,,2.711.876
3c357dce-bc30-4a2f-9fdf-28cd0556a16a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GM yang sangat bagus danudah di mengerti,5,0,,2026-03-23 00:39:36,,,
6d511ffd-a55d-4859-8e7e-157bd154bd0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalau bisa diperbolehkan untuk hp yang sudah di root,1,0,,2026-03-23 00:29:33,,,
c8c95f7e-b2da-4b73-84c7-76215cf3fc9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya licik gak seru apalagi game escape sunami licik game nya curang padahal udah berusaha malah licik developer nya terus banyak bug aneh,1,0,,2026-03-23 00:25:17,,,
7349bf36-6a18-4460-a393-f13b8382c174,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus rame banget Poko ya,5,0,2.711.876,2026-03-23 00:23:03,,,2.711.876
709c017e-e173-458f-a7f0-69f9b80efcd0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gem nya bagus,5,0,2.711.876,2026-03-23 00:01:09,,,2.711.876
698aaf88-64ea-4aa9-8de3-c154fdf85dd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good game!,5,0,2.711.876,2026-03-23 00:00:37,,,2.711.876
4b84c6cf-e881-4c38-bab0-ad335cc6d247,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak tapi gaada chat kemana mau main kalo gak ada chat seru sih dapat temen dan sahabat tapi aku ksih 4bintang karena gak ada chat,4,0,2.711.876,2026-03-22 23:57:09,,,2.711.876
e6314108-c3d0-4cc0-bd83-080ba3f3cec2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oblox sangat seru apa lagi brokefen nya behhh seruuu bangettt❤,5,0,2.711.876,2026-03-22 23:54:29,,,2.711.876
3fe4cea9-a89b-46bc-90cb-9f66908c51e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget seruh banget dan menarik game nya,5,0,,2026-03-22 23:51:23,,,
936c93d8-d145-46f6-b9ba-adf49f2c4bad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gemya seru bayak gembuang bisa dimainkan tapi sekarang tidak bisa ngecet denganpemain lain,4,0,,2026-03-22 23:47:33,,,
bba37f47-5c42-4104-a92a-cb04ebf84308,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya bagus tapi vitur chat nya woyyyyyyy itu aj y,4,0,2.711.876,2026-03-22 23:45:19,,,2.711.876
0f644279-775b-41b4-a8c7-015a7bd14ca4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gabisa chat, g gun bgt najis, ngurangin interaksi sosial dalam dunia maya, Gabisa bebas dan juga harus bgt verifikasi muka dan juga biasanya Ai nya ngaco, najis bgt gk ku saranin main ni game udh main sakura shool simulator aja, dan juga tadi yang semua aku bilang adalah kebohongan hehe",5,0,2.711.876,2026-03-22 23:42:21,,,2.711.876
187c30ee-d315-4c9c-b14b-dc200e6e0e2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bro jangan matikan chat Napa bro gw jadi pengen pensiun😭😭😭😭,2,0,2.711.876,2026-03-22 23:39:05,,,2.711.876
372c90bc-59b9-4f56-88db-ef6422bb44ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk pihak roblox, saya minta tolong untuk perbaiki sistem ""2 Step Verification"" spertinya ada masalah dengan sistem tersebut, masalahnya adalah: Tidak mengirim kode ke email yang kita tuju, kode tidak bisa di gunakan dan harus memakai backup code, bagaimana dengan orang yang tidak memiliki backup code? akunnya sudah di pastikan akan kehilangan akses pada game tersebut, saya sangat meminta pertolongan kepada pihak roblox, untuk perbaiki/hapus sistem ""2 Step Verification"".",2,0,,2026-03-22 23:39:00,,,
7b8b1414-884d-48de-bc26-ef8186aa5aa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lunyan bgt tp sring ngbug,4,0,2.711.876,2026-03-22 23:37:49,,,2.711.876
95ab16e6-9de8-45f0-8117-81324826e54e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong banget bisa ga fitur chat' nya di adain lagi, kami susah kalo mau bilang makasih kalo udah dibantu sama orang lain dll, tolong banget adain lagi fitur chat nya🙏🏻",4,0,2.711.876,2026-03-22 23:33:53,,,2.711.876
4f8efdd3-2769-4b23-aff0-516df25d49ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus buanget,5,0,,2026-03-22 23:29:00,,,
ba23e9bf-e083-4ab9-bba9-769e30d37c36,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya bagus tapi mengapa di persulit untuk berintraksi karena adanya privasi batasan chat. intraksi saya dan teman bermain saya menjadi renggang karena hal itu! tolong di fix ke awal lagi,2,0,2.711.876,2026-03-22 23:28:31,,,2.711.876
08500f9f-0ce2-435e-89e4-5bfe243137ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong dong Roblox saya gk bisa masuk ke dalam aplikasinya akun saya baru berapa hari di isiin robux Mala GK bisa masuk ke aplikasi tolong ya Roblox nama akunnya BAbangcua7 udah 2 kli Roblox 😭,1,0,,2026-03-22 23:26:47,,,
ef13f5a1-7bf8-433f-81d6-f455fed94272,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,chat back,1,0,2.700.937,2026-03-22 23:24:30,,,2.700.937
bb353e50-6920-4661-8dc3-8e6c63955c14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru dan menyenangkan,5,0,2.711.876,2026-03-22 23:23:44,,,2.711.876
69b4a7cf-52d1-41c5-afae-b5f034c511ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this game the so funny,5,0,2.711.876,2026-03-22 23:21:24,,,2.711.876
32bbadd3-542a-48e7-a46e-84b871ee1e56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon maaf aku kasih bintang 3 karena sering ngebug game nya terus sering keluar sendiri kalau di tinggal sebentar🙏🏼 tolong di perbaiki lagi ya,3,0,2.711.876,2026-03-22 23:19:14,,,2.711.876
157cabe4-2b76-4223-b6c6-00acd9985fd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa mendonload,1,0,,2026-03-22 23:17:27,,,
ad87e6df-aa29-4237-94c1-d6d94a26b9b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini bagus banget menurut gw,5,0,2.713.911,2026-03-22 23:09:18,,,2.713.911
1e0a8e7a-ad87-4a19-9116-9944ffbd239c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hrus upgrade Mulu ,pdahal memo aku penuh TPI seruu sihhh",4,0,2.711.876,2026-03-22 23:08:01,,,2.711.876
e7e99dd5-6599-48d4-8cb5-475195aea8fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekara gemanya gaseru mapnya pada jelek gak kaya dulu bagusss,1,0,,2026-03-22 23:07:49,,,
